customer_id,customer_name,city,state,region,signup_date
2763,Nathan Dias,Porto de Cirino,MG,Sudeste,2023-02-20
2764,Gabriela da Luz,Ferreira de Fernandes,CE,Nordeste,2023-01-23
2765,Maria Cecília Sá,Cavalcante,MG,Sudeste,2023-04-15
2766,Sr. Daniel Correia,Montenegro da Prata,PR,Sul,2023-10-03
2767,Vitor Gabriel Cavalcanti,Pinto de Minas,MG,Sudeste,2024-03-24
2768,Caleb Borges,da Luz Grande,SP,Sudeste,2023-08-27
2769,Sra. Yasmin Fogaça,Carvalho das Flores,RJ,Sudeste,2023-06-04
2770,Juan Pimenta,Duarte,SP,Sudeste,2024-05-20
2771,Pedro Miguel Aparecida,Novaes,RS,Sul,2023-12-17
2772,João Guilherme Alves,Câmara de Sales,BA,Nordeste,2023-11-16
2773,Joaquim Câmara,Ramos de Cunha,PE,Nordeste,2024-01-16
2774,Anthony Gabriel da Rocha,Almeida,PE,Nordeste,2024-12-14
2775,Rafaela Macedo,Novais da Prata,SP,Sudeste,2023-12-05
2776,Evelyn Jesus,Moreira,RJ,Sudeste,2023-05-30
2777,Maria Liz Pires,Souza Paulista,SP,Sudeste,2023-09-30
2778,Sra. Julia Lopes,Fonseca de Goiás,BA,Nordeste,2023-03-15
2779,Dr. Breno Sales,Duarte,CE,Nordeste,2024-04-26
2780,Srta. Zoe Pacheco,Brito,MG,Sudeste,2023-07-16
2781,Olívia Nascimento,Caldeira de Goiás,PR,Sul,2024-01-26
2782,Sra. Heloisa Martins,Oliveira do Norte,SP,Sudeste,2023-05-05
2783,Maysa Monteiro,Azevedo da Serra,RS,Sul,2024-01-30
2784,Pietro Novais,Ferreira,PE,Nordeste,2023-09-11
2785,Clara Azevedo,Azevedo Paulista,SP,Sudeste,2023-07-23
2786,Isis Siqueira,Silva,PE,Nordeste,2023-04-07
2787,Rebeca Lopes,Gonçalves,CE,Nordeste,2024-11-12
2788,Rael das Neves,Farias de Goiás,RS,Sul,2024-04-29
2789,Sophia Jesus,Vargas,BA,Nordeste,2024-11-28
2790,Luara Abreu,Silva,PR,Sul,2023-11-27
2791,Sr. Brayan Pimenta,Moura,MG,Sudeste,2024-10-06
2792,Elisa Siqueira,da Cruz,SP,Sudeste,2024-07-16
2793,Emanuelly Cirino,Rezende,CE,Nordeste,2023-05-06
2794,Bárbara Farias,Brito,PR,Sul,2024-05-07
2795,Maria Julia Jesus,Sampaio do Amparo,PR,Sul,2023-07-23
2796,Luigi Cirino,das Neves,SC,Sul,2023-02-23
2797,Sr. Pedro da Cunha,Borges de Cirino,RS,Sul,2023-04-26
2798,Murilo Costa,Ferreira,RS,Sul,2024-10-10
2799,Anna Liz Fernandes,Sá de Brito,BA,Nordeste,2023-11-29
2800,Jade Almeida,Novais,SP,Sudeste,2023-06-21
2801,Marcelo Brito,Abreu,PR,Sul,2024-08-21
2802,Alice Abreu,Gomes da Mata,RJ,Sudeste,2024-02-10
2803,Marcelo Azevedo,Correia,RS,Sul,2023-01-10
2804,Sara Cirino,Ferreira,SP,Sudeste,2024-08-18
2805,Eduardo Peixoto,Oliveira da Serra,PE,Nordeste,2024-12-05
2806,Emanuelly Montenegro,Macedo,MG,Sudeste,2024-01-16
2807,Arthur Miguel Nascimento,das Neves,RJ,Sudeste,2023-09-12
2808,Cauê Ferreira,Pastor,MG,Sudeste,2024-05-26
2809,Eloah Brito,Correia de Pereira,RJ,Sudeste,2024-12-03
2810,Lucca Marques,Viana dos Dourados,SC,Sul,2024-10-02
2811,Yuri Azevedo,da Cruz da Praia,SP,Sudeste,2023-03-03
2812,Isaque Mendonça,Vieira,SC,Sul,2024-10-22
2813,Ana Cecília Fogaça,Mendes,MG,Sudeste,2024-12-19
2814,Beatriz Moreira,Ribeiro,CE,Nordeste,2023-04-20
2815,Luna Moura,Sá da Prata,MG,Sudeste,2024-05-14
2816,Gabriela da Paz,Carvalho dos Dourados,RS,Sul,2023-11-21
2817,João Vitor Pires,Guerra das Pedras,CE,Nordeste,2024-10-22
2818,Antonella Mendonça,Mendonça,SC,Sul,2024-03-25
2819,Lorenzo Novais,Pimenta de Gomes,RS,Sul,2023-01-22
2820,Theo Viana,Vargas do Norte,BA,Nordeste,2024-01-02
2821,Ana Cecília Correia,das Neves,MG,Sudeste,2023-09-14
2822,Ágatha Cavalcanti,Sousa do Norte,SP,Sudeste,2024-05-11
2823,Ana Aragão,Gomes do Oeste,PE,Nordeste,2024-07-26
2824,Sr. Pedro Henrique Sousa,Moraes,PR,Sul,2024-07-09
2825,Sr. Heitor Brito,Cirino de Câmara,PE,Nordeste,2023-07-14
2826,Sra. Ana Sophia Silva,Monteiro,MG,Sudeste,2024-07-10
2827,Anthony Gabriel Aparecida,Costela do Campo,SC,Sul,2023-11-28
2828,André da Costa,Cavalcanti das Flores,PE,Nordeste,2023-10-09
2829,Marcelo Guerra,Cassiano,CE,Nordeste,2023-06-14
2830,Josué Pinto,Lima Verde,RJ,Sudeste,2024-06-27
2831,Dra. Luana Costela,Jesus do Sul,MG,Sudeste,2024-04-05
2832,Maria Sophia Garcia,Correia do Amparo,PR,Sul,2023-09-27
2833,Anthony Pires,Aparecida dos Dourados,CE,Nordeste,2024-01-11
2834,Henry Gabriel Barbosa,Camargo,PE,Nordeste,2023-01-01
2835,Samuel Azevedo,Nascimento,CE,Nordeste,2024-01-24
2836,Sr. José Miguel Rodrigues,da Paz da Prata,MG,Sudeste,2023-01-20
2837,João Miguel Nunes,Caldeira do Campo,SC,Sul,2024-09-27
2838,Gabriela Borges,Costa de Cardoso,RS,Sul,2023-11-25
2839,Ana Carolina Melo,Caldeira de Camargo,RJ,Sudeste,2024-11-05
2840,Arthur Miguel Gomes,Barros,CE,Nordeste,2024-02-01
2841,Srta. Isabella Lopes,Macedo Grande,RS,Sul,2024-06-20
2842,Ana Cecília Ribeiro,Vargas,PE,Nordeste,2024-07-18
2843,Liam Aparecida,Cassiano,MG,Sudeste,2024-09-19
2844,Dr. Erick Ferreira,Costa de Ramos,PR,Sul,2023-11-27
2845,Matteo Garcia,da Rocha,BA,Nordeste,2024-10-18
2846,Ana Luiza Câmara,Pires,SC,Sul,2023-04-24
2847,Lucas Gabriel Ribeiro,Alves de Macedo,RJ,Sudeste,2024-06-19
2848,Joaquim Pereira,Novais da Serra,RJ,Sudeste,2023-02-14
2849,Yan Dias,Camargo,MG,Sudeste,2023-07-02
2850,Ana Luiza Jesus,Pinto,SP,Sudeste,2023-07-26
2851,Srta. Luna Freitas,Casa Grande,RJ,Sudeste,2024-05-12
2852,Igor Abreu,Abreu Verde,RS,Sul,2023-04-12
2853,Mathias Vargas,Câmara,SP,Sudeste,2024-08-07
2854,Ana Carolina Nunes,Almeida,BA,Nordeste,2024-11-04
2855,Olívia Oliveira,da Paz das Flores,PE,Nordeste,2024-06-22
2856,Isabela Rodrigues,Pimenta de da Cunha,PR,Sul,2023-02-20
2857,Dr. Rhavi Cassiano,Nascimento de Fonseca,SC,Sul,2023-08-15
2858,Diego da Paz,Gomes,RJ,Sudeste,2023-01-14
2859,Enrico Freitas,Lopes,RS,Sul,2024-11-02
2860,Diego Aparecida,Jesus de Santos,PE,Nordeste,2023-03-23
2861,Heloísa Guerra,Pires,PE,Nordeste,2024-10-16
2862,Sr. Nathan Leão,Marques dos Dourados,SP,Sudeste,2024-01-05
2863,Maria Julia Martins,Fernandes Alegre,CE,Nordeste,2024-03-01
2864,Maria Liz Carvalho,da Cruz,SC,Sul,2024-12-26
2865,Gabriel Nunes,Siqueira,SP,Sudeste,2024-09-23
2866,Maria Clara Martins,Freitas da Mata,PR,Sul,2024-06-25
2867,Matteo Casa Grande,Caldeira de Nogueira,SP,Sudeste,2023-03-14
2868,Milena da Rosa,Aragão do Oeste,PR,Sul,2023-03-21
2869,Lucca Novaes,Ribeiro,RS,Sul,2024-06-15
2870,Stella Lopes,Macedo,RJ,Sudeste,2023-04-14
2871,Gustavo Gomes,da Mata,RS,Sul,2024-06-28
2872,Dra. Daniela Ramos,Oliveira do Oeste,BA,Nordeste,2023-07-14
2873,Noah Dias,da Cruz de Sousa,RS,Sul,2024-06-22
2874,Ryan Dias,Rocha,RS,Sul,2024-08-06
2875,Benício Barros,Albuquerque,MG,Sudeste,2024-07-25
2876,Lucas Borges,Fogaça do Oeste,CE,Nordeste,2024-03-01
2877,Srta. Hadassa das Neves,Fonseca,RJ,Sudeste,2024-10-15
2878,Luara Pacheco,Melo de Fernandes,SC,Sul,2024-11-21
2879,Srta. Lavínia da Rosa,Novais,PE,Nordeste,2024-12-20
2880,Dom Castro,Campos da Prata,BA,Nordeste,2023-04-17
2881,Maria Luísa Castro,Sampaio de da Mota,MG,Sudeste,2023-07-04
2882,Srta. Bruna Ribeiro,Macedo,CE,Nordeste,2024-02-16
2883,Asafe Carvalho,Melo das Flores,CE,Nordeste,2023-12-12
2884,Eloá Vargas,Pastor,MG,Sudeste,2024-06-30
2885,Sra. Maysa Pacheco,Machado,PE,Nordeste,2023-12-27
2886,Samuel Rios,Fernandes de Minas,SC,Sul,2024-07-17
2887,Sr. Felipe Carvalho,Rocha das Flores,SC,Sul,2024-01-16
2888,Daniel Vieira,Porto,BA,Nordeste,2024-10-10
2889,Dr. Bryan Fogaça,Almeida de Pinto,BA,Nordeste,2023-11-28
2890,Maria Vitória Cavalcante,da Cunha do Oeste,RS,Sul,2024-07-30
2891,Lara Moreira,Mendonça,CE,Nordeste,2023-08-08
2892,Sr. Benjamim Rezende,Sampaio,BA,Nordeste,2024-07-17
2893,João Machado,Fernandes do Norte,PR,Sul,2024-01-04
2894,Raul Ribeiro,Farias,PE,Nordeste,2024-04-03
2895,Ana Beatriz Cardoso,Sousa,BA,Nordeste,2023-01-01
2896,Allana da Rosa,Costa do Amparo,SP,Sudeste,2023-10-19
2897,Maria Julia Andrade,Sampaio das Flores,SP,Sudeste,2024-06-14
2898,Dr. Théo Viana,Jesus Alegre,MG,Sudeste,2023-11-06
2899,Luiz Felipe Silveira,Novaes do Oeste,SP,Sudeste,2023-11-04
2900,Larissa da Mata,Machado,RS,Sul,2023-08-08
2901,Antonella Rios,Moraes do Campo,SC,Sul,2023-01-23
2902,Davi Lucas Teixeira,da Cruz,PR,Sul,2024-07-20
2903,Felipe Freitas,Cassiano,CE,Nordeste,2024-07-23
2904,Isabela Vasconcelos,Barbosa,MG,Sudeste,2023-04-07
2905,Anthony Gabriel Sousa,Pinto de Minas,SP,Sudeste,2024-04-16
2906,Raul Pires,Viana do Campo,SC,Sul,2023-06-09
2907,Camila Araújo,Costa,MG,Sudeste,2023-09-29
2908,Srta. Ester Borges,Abreu,SC,Sul,2024-08-19
2909,Isabel Costela,Silva,RS,Sul,2023-08-27
2910,Mathias Duarte,Melo,PR,Sul,2023-11-04
2911,Thales Pereira,Melo,RJ,Sudeste,2024-08-07
2912,Bento Macedo,Montenegro,BA,Nordeste,2024-08-05
2913,Bruno Cavalcanti,da Luz,RS,Sul,2023-03-21
2914,Vitor Hugo Oliveira,Sampaio,SC,Sul,2024-05-09
2915,Breno Correia,Duarte,MG,Sudeste,2024-05-14
2916,Enrico Gonçalves,Peixoto das Pedras,RJ,Sudeste,2024-09-01
2917,Laura Cunha,da Cunha da Praia,PR,Sul,2023-02-08
2918,Srta. Vitória Abreu,da Paz da Serra,BA,Nordeste,2023-03-22
2919,Bento Azevedo,Ferreira de Siqueira,SP,Sudeste,2023-12-09
2920,Pedro Barros,Albuquerque de Souza,SC,Sul,2024-03-20
2921,Aurora Dias,Sampaio de Minas,BA,Nordeste,2023-05-04
2922,Julia Siqueira,Machado da Praia,RS,Sul,2024-10-30
2923,Sra. Maria Eduarda Monteiro,Teixeira do Amparo,SP,Sudeste,2024-10-11
2924,Sr. Ian Pastor,Aparecida,BA,Nordeste,2023-02-25
2925,Sra. Maria Luísa Martins,Duarte de Vieira,PR,Sul,2024-06-20
2926,Nicole Martins,Cassiano de Casa Grande,SP,Sudeste,2023-11-23
2927,Sra. Mariah Alves,Viana,CE,Nordeste,2024-08-01
2928,Dr. Dom Guerra,Albuquerque das Pedras,MG,Sudeste,2023-12-01
2929,Emanuella Cassiano,Cunha,CE,Nordeste,2024-12-15
2930,Antony Gonçalves,Cassiano de da Mata,RS,Sul,2023-06-06
2931,Sr. Antônio Monteiro,Castro da Mata,SP,Sudeste,2024-11-20
2932,Lara da Conceição,Mendonça,BA,Nordeste,2024-04-01
2933,Sara Lopes,Castro do Amparo,CE,Nordeste,2023-04-03
2934,Ana Liz Fogaça,Azevedo,RS,Sul,2024-03-18
2935,Dr. João Vitor Casa Grande,Moreira,PR,Sul,2024-02-08
2936,Helena Leão,Albuquerque de das Neves,MG,Sudeste,2023-05-16
2937,Eduarda Fernandes,Rodrigues das Pedras,SC,Sul,2023-03-26
2938,Camila Peixoto,Moura,PE,Nordeste,2024-08-08
2939,Luigi Silveira,Sales Grande,SP,Sudeste,2024-07-15
2940,Dr. Benício Almeida,Freitas de Leão,BA,Nordeste,2023-09-26
2941,Gustavo Henrique Duarte,Dias,RJ,Sudeste,2024-02-13
2942,Olívia Viana,Novais Alegre,CE,Nordeste,2024-03-20
2943,Luísa Sampaio,Cardoso,MG,Sudeste,2023-05-19
2944,Sr. Isaac da Cruz,Nunes de Melo,PE,Nordeste,2024-07-26
2945,Levi Moraes,Gomes,RS,Sul,2024-05-14
2946,Lorenzo Barros,Martins de Pereira,BA,Nordeste,2024-10-29
2947,Sra. Ana Lívia Machado,Vasconcelos do Oeste,RS,Sul,2024-07-28
2948,Diego Fonseca,Melo,CE,Nordeste,2023-09-10
2949,Henry Gabriel Porto,Duarte,RS,Sul,2023-03-15
2950,Dr. Diogo Viana,Dias do Amparo,PR,Sul,2024-03-16
2951,Sr. Gabriel Peixoto,da Rocha,SC,Sul,2024-12-02
2952,Srta. Evelyn Moura,da Cruz das Flores,RJ,Sudeste,2023-04-26
2953,Alexia da Rosa,Costela Grande,BA,Nordeste,2024-03-09
2954,Apollo Alves,Barros da Praia,SC,Sul,2023-12-23
2955,Clara Machado,Novais da Serra,RS,Sul,2023-11-25
2956,Melina Teixeira,Caldeira Paulista,SC,Sul,2024-08-31
2957,Kamilly Costa,da Paz de Castro,SP,Sudeste,2023-11-09
2958,Carolina Duarte,Campos,MG,Sudeste,2023-12-25
2959,Luan Novaes,Freitas de Casa Grande,PE,Nordeste,2024-09-30
2960,Dr. Yan Alves,Ramos Alegre,MG,Sudeste,2024-03-27
2961,Emanuelly Duarte,Ramos,SP,Sudeste,2023-08-28
2962,Lorenzo Nunes,Moraes,RS,Sul,2024-12-02
2963,Davi Lucca Monteiro,Azevedo,SC,Sul,2023-06-09
2964,Dom Caldeira,Silva,RJ,Sudeste,2023-04-26
2965,Caleb Sá,Fogaça Alegre,SP,Sudeste,2023-09-06
2966,Noah Fernandes,Monteiro,MG,Sudeste,2023-10-22
2967,Ísis Araújo,Ramos das Flores,SP,Sudeste,2023-12-18
2968,Srta. Aurora Costela,Castro de Camargo,RJ,Sudeste,2023-11-09
2969,Ian da Costa,Ramos,PE,Nordeste,2024-04-27
2970,Amanda Aragão,Mendes,SP,Sudeste,2023-12-06
2971,Asafe Câmara,Cassiano,RS,Sul,2024-07-04
2972,Theodoro Dias,Gomes das Flores,RS,Sul,2023-07-28
2973,Thomas Teixeira,Monteiro do Sul,CE,Nordeste,2024-06-19
2974,Maria Vitória Novaes,Aparecida,PR,Sul,2024-07-15
2975,Arthur Miguel Costela,Pacheco,PE,Nordeste,2024-09-29
2976,Alana Ferreira,Pacheco,MG,Sudeste,2024-12-12
2977,Sr. Miguel Cunha,Nascimento,SP,Sudeste,2024-01-21
2978,João Miguel da Mata,Moraes das Flores,CE,Nordeste,2023-02-14
2979,Guilherme Sá,Farias do Oeste,PR,Sul,2023-06-24
2980,Dr. Matteo Campos,Machado do Sul,SP,Sudeste,2023-10-18
2981,Sophie Vargas,Costela da Serra,RS,Sul,2024-12-14
2982,Asafe Gomes,Souza,PR,Sul,2023-02-24
2983,Guilherme Teixeira,Sales do Oeste,PE,Nordeste,2024-11-01
2984,Liz Fonseca,Aragão de Ramos,SP,Sudeste,2023-03-10
2985,Heloísa Nunes,Cunha do Galho,BA,Nordeste,2024-11-07
2986,Leonardo Albuquerque,Cirino,PR,Sul,2024-11-09
2987,Sr. Theo Silveira,Silveira Alegre,SC,Sul,2023-04-21
2988,Maria Júlia Pereira,Mendonça,SP,Sudeste,2023-10-27
2989,Laura Vieira,Barbosa,BA,Nordeste,2023-08-25
2990,Bianca Abreu,Pinto,BA,Nordeste,2024-06-04
2991,Anthony da Mota,da Rosa,RJ,Sudeste,2023-11-20
2992,Maria Helena Siqueira,Brito,PE,Nordeste,2024-09-03
2993,Léo Cunha,Lima,CE,Nordeste,2023-04-01
2994,Sra. Ana Vitória da Mota,Rezende do Sul,MG,Sudeste,2023-07-23
2995,Arthur Gabriel Campos,Casa Grande Paulista,CE,Nordeste,2024-04-13
2996,Gabrielly Campos,Melo,CE,Nordeste,2024-12-30
2997,Anthony Gabriel Camargo,Silveira,SP,Sudeste,2023-02-10
2998,Rafael Pacheco,da Mata do Sul,RS,Sul,2024-06-26
2999,Dra. Pietra Azevedo,Cunha,PR,Sul,2023-12-08
3000,Miguel Rocha,Alves do Norte,PE,Nordeste,2024-02-07
3001,Marina Martins,Cavalcanti do Sul,MG,Sudeste,2023-01-19
3002,Ana Clara Ribeiro,Vargas,SC,Sul,2024-12-01
3003,João Miguel Silveira,Costa de da Mata,SC,Sul,2023-12-30
3004,João Gabriel Correia,Sales,PR,Sul,2023-08-30
3005,Agatha Rezende,Nunes,CE,Nordeste,2023-10-10
3006,Rebeca Vieira,Silva,SP,Sudeste,2024-10-02
3007,Srta. Laura Fonseca,Peixoto,PR,Sul,2024-02-01
3008,Dr. Ravy Nogueira,Freitas,SP,Sudeste,2024-07-22
3009,Maria Fernanda Silveira,Duarte,PR,Sul,2023-08-19
3010,Dra. Manuella Jesus,Pacheco,MG,Sudeste,2023-12-16
3011,Maria Fernanda Martins,Vargas da Mata,BA,Nordeste,2024-11-03
3012,Thales Rocha,Fonseca das Pedras,MG,Sudeste,2023-03-31
3013,José Carvalho,Fogaça dos Dourados,BA,Nordeste,2024-06-17
3014,Ágatha Rodrigues,Aparecida,RS,Sul,2024-03-03
3015,Sr. Luigi Nogueira,Oliveira,RS,Sul,2024-08-09
3016,Gustavo Sales,Barros das Pedras,MG,Sudeste,2024-03-12
3017,Theodoro Nogueira,Moreira,PR,Sul,2024-09-11
3018,André da Cunha,Sousa,SC,Sul,2024-04-04
3019,Lucas Gabriel Mendonça,Duarte,CE,Nordeste,2023-05-15
3020,Sra. Maria Laura Moreira,Câmara Verde,RS,Sul,2024-10-30
3021,Dr. Cauê Câmara,Cassiano de Sales,MG,Sudeste,2024-08-17
3022,Alexandre Vieira,Monteiro,CE,Nordeste,2024-12-01
3023,Brayan Sales,da Costa das Flores,RS,Sul,2023-05-22
3024,Gustavo Henrique Nogueira,Correia,PR,Sul,2024-12-06
3025,Antony Alves,Campos do Oeste,CE,Nordeste,2023-05-19
3026,Brayan Azevedo,Machado do Campo,BA,Nordeste,2023-05-29
3027,Maria Alice Ribeiro,Albuquerque da Mata,MG,Sudeste,2023-11-22
3028,Dr. Marcelo Costela,Lima Verde,RJ,Sudeste,2024-07-24
3029,Ana Cecília Rocha,Andrade de Monteiro,CE,Nordeste,2023-05-02
3030,Dr. Arthur da Cunha,Gomes de Sá,MG,Sudeste,2023-11-22
3031,Beatriz Lima,Rodrigues do Amparo,MG,Sudeste,2023-01-31
3032,Mateus Andrade,Teixeira de Borges,SC,Sul,2024-02-28
3033,Isis Nogueira,Barros,BA,Nordeste,2023-11-07
3034,Calebe Marques,Souza Alegre,PE,Nordeste,2024-10-14
3035,Ravy Andrade,das Neves da Prata,PR,Sul,2023-06-05
3036,Sra. Helena Pimenta,Brito do Sul,RS,Sul,2023-04-20
3037,Carolina Pastor,Montenegro,MG,Sudeste,2023-07-09
3038,Ana Lívia Montenegro,Martins,SP,Sudeste,2024-09-18
3039,Mathias Nascimento,da Cunha,PR,Sul,2024-09-12
3040,Bárbara Sampaio,Cavalcanti de Machado,RS,Sul,2024-09-02
3041,Enrico Aparecida,Peixoto Alegre,RS,Sul,2023-08-25
3042,Brenda Rodrigues,Barbosa,SP,Sudeste,2024-01-03
3043,Rodrigo Mendonça,Abreu,RJ,Sudeste,2024-12-05
3044,Emanuelly Vargas,Aparecida da Mata,PE,Nordeste,2023-05-18
3045,Henry Gabriel Fernandes,da Conceição de Silva,CE,Nordeste,2024-09-11
3046,Bruna Brito,Carvalho,PE,Nordeste,2024-12-30
3047,Apollo Macedo,Fonseca de Vieira,SC,Sul,2023-07-08
3048,Sra. Alícia Santos,Porto da Prata,BA,Nordeste,2024-05-18
3049,Otto Melo,da Mota,PE,Nordeste,2023-05-21
3050,Mariana Azevedo,Borges,MG,Sudeste,2023-07-17
3051,Luiz Henrique Melo,Montenegro de Goiás,RS,Sul,2023-02-03
3052,Dante Alves,Borges,BA,Nordeste,2023-01-16
3053,Ester Rios,Machado,PR,Sul,2024-02-27
3054,Ísis Freitas,Mendes de Minas,RS,Sul,2024-11-18
3055,Ester Pacheco,Camargo da Prata,RS,Sul,2023-07-29
3056,Igor Costa,da Rosa,RJ,Sudeste,2023-07-01
3057,Matteo Albuquerque,Araújo do Galho,PE,Nordeste,2024-09-23
3058,Daniel Moura,Pacheco do Galho,PE,Nordeste,2024-12-05
3059,Kevin Carvalho,da Cruz do Amparo,SC,Sul,2024-04-13
3060,Gabriel Ribeiro,Mendes de Mendes,RS,Sul,2024-03-13
3061,Carlos Eduardo Cavalcanti,Novaes da Prata,BA,Nordeste,2023-02-12
3062,Diogo Rios,Moraes,BA,Nordeste,2023-11-17
3063,Bernardo Mendes,Nunes,BA,Nordeste,2024-09-18
3064,Josué Pires,Pires da Praia,CE,Nordeste,2024-06-21
3065,João Jesus,Sá,SP,Sudeste,2024-06-17
3066,Ana Cecília Duarte,Alves do Oeste,RJ,Sudeste,2024-04-07
3067,Maria Fernanda Gonçalves,Pereira de Câmara,PE,Nordeste,2023-02-13
3068,Srta. Pietra Pimenta,Ramos da Serra,RS,Sul,2024-06-15
3069,Vicente da Paz,Vargas de Barbosa,CE,Nordeste,2024-02-10
3070,Ana Leão,Novais,SP,Sudeste,2024-07-25
3071,Diogo Vargas,Freitas,BA,Nordeste,2024-06-12
3072,Matteo da Mota,Rezende de Fernandes,SP,Sudeste,2023-07-14
3073,Vitor Gabriel Pereira,das Neves do Amparo,PR,Sul,2024-03-26
3074,Raquel Gomes,Melo,BA,Nordeste,2023-11-08
3075,Sr. Samuel Fernandes,da Cunha,PR,Sul,2024-04-17
3076,Juliana da Mata,Peixoto do Galho,MG,Sudeste,2024-03-08
3077,Levi Duarte,Nunes,PR,Sul,2024-09-19
3078,Luiz Fernando das Neves,Farias,SP,Sudeste,2024-12-07
3079,Maria Sophia da Mota,Peixoto das Pedras,CE,Nordeste,2023-05-26
3080,Esther Vargas,Vargas,PE,Nordeste,2024-10-23
3081,Sra. Esther Rodrigues,Silva da Prata,PE,Nordeste,2023-04-03
3082,Luna Costela,Pacheco de Moreira,CE,Nordeste,2023-04-26
3083,Dante Silveira,Porto de Goiás,MG,Sudeste,2024-08-22
3084,Lucca Cirino,Freitas de da Cruz,CE,Nordeste,2023-05-19
3085,Rafaela Silva,Nunes dos Dourados,BA,Nordeste,2024-02-28
3086,Manuela Casa Grande,Pereira de Minas,SC,Sul,2024-04-06
3087,Davi Garcia,Abreu de Minas,SP,Sudeste,2023-07-03
3088,José Miguel Monteiro,Novaes de Pacheco,PE,Nordeste,2024-08-27
3089,Thomas Nunes,Costa Paulista,RS,Sul,2024-04-10
3090,Paulo Pires,Peixoto de Caldeira,RJ,Sudeste,2023-09-14
3091,Maya Gomes,Campos Grande,SC,Sul,2024-12-09
3092,Davi Fonseca,Aparecida,MG,Sudeste,2023-05-07
3093,João Lucas Caldeira,Cardoso do Campo,RJ,Sudeste,2023-04-27
3094,Dra. Mariana Costela,Ribeiro,PE,Nordeste,2024-10-11
3095,Ana Liz Albuquerque,Fernandes,SC,Sul,2023-03-29
3096,Kamilly da Paz,da Costa de Goiás,CE,Nordeste,2024-12-25
3097,João Felipe Novaes,da Costa Grande,BA,Nordeste,2024-06-07
3098,Yuri Pacheco,Teixeira de Goiás,MG,Sudeste,2024-01-23
3099,Matheus Costela,Castro,CE,Nordeste,2024-01-25
3100,João Gabriel Mendonça,Brito,SP,Sudeste,2023-06-24
3101,Nicolas Câmara,Marques,SC,Sul,2024-08-02
3102,Eloah Cavalcanti,da Mota,MG,Sudeste,2023-06-16
3103,Alexandre da Costa,Lopes Verde,MG,Sudeste,2023-07-03
3104,Maria Isis Machado,da Conceição,SP,Sudeste,2024-03-05
3105,Bruno Jesus,Macedo de Cassiano,PR,Sul,2023-11-13
3106,Sra. Maria Helena Almeida,Costela do Amparo,PE,Nordeste,2023-10-23
3107,Valentina Fernandes,Almeida do Amparo,MG,Sudeste,2023-05-01
3108,Maria Julia Macedo,Freitas,MG,Sudeste,2023-07-27
3109,Breno Peixoto,Cavalcante das Flores,SP,Sudeste,2024-09-29
3110,Henrique Dias,Guerra Paulista,PR,Sul,2023-01-13
3111,João Vitor da Conceição,Peixoto do Amparo,PE,Nordeste,2024-05-24
3112,Joaquim Ramos,Machado,PE,Nordeste,2024-07-10
3113,Srta. Maria Julia Oliveira,Fonseca das Flores,SP,Sudeste,2024-09-14
3114,Samuel Lopes,Lima de Borges,PE,Nordeste,2023-09-01
3115,Jade Ferreira,da Mata,RS,Sul,2024-08-25
3116,Dr. Rhavi Castro,Câmara,PE,Nordeste,2024-04-09
3117,Stella Peixoto,Andrade,BA,Nordeste,2024-03-28
3118,Maria Clara Aragão,Borges,RJ,Sudeste,2024-09-07
3119,Srta. Ayla Pimenta,da Cunha,SP,Sudeste,2023-09-08
3120,Vinicius da Cunha,Cassiano de da Rocha,CE,Nordeste,2023-10-12
3121,Pedro Henrique da Mota,da Conceição,CE,Nordeste,2023-08-01
3122,Luana Cavalcante,da Conceição,SP,Sudeste,2023-07-09
3123,Benjamim Oliveira,da Paz,MG,Sudeste,2023-02-26
3124,Olivia Lima,da Costa,SC,Sul,2023-02-07
3125,Gael Henrique Pereira,Azevedo,MG,Sudeste,2023-02-03
3126,João Felipe Viana,Nascimento,PR,Sul,2023-12-06
3127,Ravi Novaes,Silveira da Serra,RJ,Sudeste,2023-02-20
3128,Vitor Cirino,Viana,RJ,Sudeste,2024-03-02
3129,Luan Cavalcante,Moraes do Sul,MG,Sudeste,2023-06-15
3130,Sofia Araújo,Carvalho da Serra,PR,Sul,2024-09-17
3131,Ravy Cassiano,da Costa,CE,Nordeste,2023-07-01
3132,Maria Eduarda Oliveira,Martins de Goiás,PE,Nordeste,2024-08-15
3133,Emanuella Santos,Silva,SC,Sul,2023-02-06
3134,Enrico Porto,Azevedo,RJ,Sudeste,2023-11-03
3135,Catarina Abreu,Marques do Galho,SC,Sul,2024-01-13
3136,Maria Laura Novaes,Moura dos Dourados,BA,Nordeste,2023-03-11
3137,Stephany Fogaça,Sá Paulista,BA,Nordeste,2024-07-17
3138,Maria Luísa Cavalcante,Cardoso de Andrade,RJ,Sudeste,2023-10-27
3139,Brayan Peixoto,da Rosa do Campo,PE,Nordeste,2023-05-18
3140,Maria Sophia Garcia,da Rosa da Praia,RJ,Sudeste,2024-12-12
3141,Levi Mendonça,Sá,PR,Sul,2023-12-04
3142,Henrique Lopes,Machado,CE,Nordeste,2024-02-28
3143,Cecilia Rezende,Gonçalves de Goiás,CE,Nordeste,2023-08-03
3144,Antony da Conceição,da Cunha de Mendonça,RS,Sul,2024-09-18
